ra              dec            obs_date    obs_time    exposure    exposure_times
250.9135769    52.65707407    20210813    212100    1200    3
293.935753    27.54773045    20210813    230100    1200    3
307.5247765    41.06736292    20210813    244100    1200    3
331.8662561    -6.442769442    20210813    262100    1200    3
6.209371893    6.095587823    20210813    280100    1200    3
231.2495166    57.21146486    20210814    194000    1200    3
277.7294806    32.43493825    20210814    212000    1200    3
278.2810687    21.95900556    20210814    230000    1200    3
327.6436346    37.56569657    20210814    244000    1200    3
351.0217287    21.6950312    20210814    262000    1200    3
13.37572849    27.26991849    20210814    280000    1200    3
243.6770081    -2.105759338    20210815    193900    1200    3
279.1687801    30.45324858    20210815    211900    1200    3
281.0812118    53.37690749    20210815    225900    1200    3
305.7341222    32.71079798    20210815    243900    1200    3
339.6811867    30.76245562    20210815    261900    1200    3
18.8448439    -7.7567042    20210815    275900    1200    3
255.2102582    22.48994153    20210816    193800    1200    3
268.7840076    53.41580359    20210816    211800    1200    3
296.451719    47.0869145    20210816    225800    1200    3
323.3750936    7.897298409    20210816    243800    1200    3
336.0978341    18.07193804    20210816    261800    1200    3
20.77473023    37.49776838    20210816    275800    1200    3
228.0681955    11.96727998    20210817    193700    1200    3
277.6176249    11.00585198    20210817    211700    1200    3
278.4048956    -3.573935288    20210817    225700    1200    3
311.9843502    25.56853655    20210817    243700    1200    3
349.689886    10.11810316    20210817    261700    1200    3
13.54465438    52.41982577    20210817    275700    1200    3
239.5712495    2.230608006    20210818    193600    1200    3
255.5074615    7.016823996    20210818    211600    1200    3
297.1578929    26.62388419    20210818    225600    1200    3
324.8663817    9.956906651    20210818    243600    1200    3
347.8930315    7.377965239    20210818    261600    1200    3
353.6787217    44.25823541    20210818    275600    1200    3
239.0201875    59.55249041    20210819    193500    1200    3
279.0670141    33.8979411    20210819    211500    1200    3
297.7421245    -0.07168013381    20210819    225500    1200    3
324.2440378    2.058372081    20210819    243500    1200    3
358.0423814    32.59046695    20210819    261500    1200    3
9.049430187    33.59360572    20210819    275500    1200    3
239.9712236    44.50100179    20210820    193400    1200    3
278.6891198    36.33518074    20210820    211400    1200    3
285.8029279    15.30866145    20210820    225400    1200    3
334.3844001    48.71999779    20210820    243400    1200    3
335.9731914    52.18141806    20210820    261400    1200    3
13.58225362    -3.592514853    20210820    275400    1200    3
259.2883025    59.74112591    20210821    193300    1200    3
255.8145164    24.03532122    20210821    211300    1200    3
291.3454029    6.553006405    20210821    225300    1200    3
313.6717418    -0.4254183515    20210821    243300    1200    3
339.9512059    20.26194911    20210821    261300    1200    3
5.694112434    44.52952216    20210821    275300    1200    3
260.5066558    -4.281111542    20210822    193200    1200    3
274.7682684    58.94044225    20210822    211200    1200    3
305.8241122    24.28290327    20210822    225200    1200    3
317.8461619    51.60258596    20210822    243200    1200    3
344.4730468    20.55249087    20210822    261200    1200    3
7.621934146    21.93239029    20210822    275200    1200    3
259.697086    16.07098487    20210823    193100    1200    3
281.8709301    47.94116808    20210823    211100    1200    3
300.1404206    20.18953395    20210823    225100    1200    3
321.1589044    37.1031437    20210823    243100    1200    3
344.2667215    46.04868643    20210823    261100    1200    3
20.34753333    32.63610198    20210823    275100    1200    3
246.995256    35.63651122    20210824    193000    1200    3
267.653003    11.56741928    20210824    211000    1200    3
287.5206087    23.9011172    20210824    225000    1200    3
314.2909771    26.21752909    20210824    243000    1200    3
352.3381322    25.93142622    20210824    261000    1200    3
359.6778599    37.36282734    20210824    275000    1200    3
249.7416639    16.05078614    20210825    192900    1200    3
267.2136048    11.62612611    20210825    210900    1200    3
293.5994621    15.16010375    20210825    224900    1200    3
327.3131306    43.81268093    20210825    242900    1200    3
0.7648794801    22.55835984    20210825    260900    1200    3
24.10038117    11.84490209    20210825    274900    1200    3
246.4808805    25.13971542    20210826    192800    1200    3
283.8505703    10.9728245    20210826    210800    1200    3
292.7563183    30.65267283    20210826    224800    1200    3
318.2281888    8.548334467    20210826    242800    1200    3
345.3170292    26.47802944    20210826    260800    1200    3
8.17267589    18.37182449    20210826    274800    1200    3
261.9602716    23.36447289    20210827    192700    1200    3
280.9450113    35.450154    20210827    210700    1200    3
311.8321543    40.93203224    20210827    224700    1200    3
317.2766363    45.15630568    20210827    242700    1200    3
351.7513241    21.25679499    20210827    260700    1200    3
13.54611727    12.86128848    20210827    274700    1200    3
259.2514477    49.84919064    20210828    192600    1200    3
275.9766304    43.3429494    20210828    210600    1200    3
287.9471449    0.716283876    20210828    224600    1200    3
312.3349716    17.9585461    20210828    242600    1200    3
344.7764304    54.93538383    20210828    260600    1200    3
8.8357841    -3.977609514    20210828    274600    1200    3
259.0427066    11.4068702    20210829    192500    1200    3
264.816199    54.09501496    20210829    210500    1200    3
287.8269824    43.0881753    20210829    224500    1200    3
327.1494497    10.22732111    20210829    242500    1200    3
1.847312376    54.88735646    20210829    260500    1200    3
3.886157896    -7.872602154    20210829    274500    1200    3
257.0703031    42.26605914    20210830    192400    1200    3
272.9320294    17.66846079    20210830    210400    1200    3
303.767048    23.82241768    20210830    224400    1200    3
315.0691075    -2.527521347    20210830    242400    1200    3
341.2609485    32.21777806    20210830    260400    1200    3
31.11119564    23.94971753    20210830    274400    1200    3
261.6465121    19.7117224    20210831    192300    1200    3
279.8636206    50.6129785    20210831    210300    1200    3
290.8778803    1.953281019    20210831    224300    1200    3
321.343009    -8.675675435    20210831    242300    1200    3
341.3943267    33.33586326    20210831    260300    1200    3
13.4572727    20.93296924    20210831    274300    1200    3
264.9309611    1.032487675    20210901    192200    1200    3
284.126651    59.65584002    20210901    210200    1200    3
299.8575845    51.8906411    20210901    224200    1200    3
319.0123558    28.31634074    20210901    242200    1200    3
2.939677245    37.39198858    20210901    260200    1200    3
33.08736174    50.87400494    20210901    274200    1200    3
251.5515222    44.40172957    20210902    192100    1200    3
285.7952622    9.342356388    20210902    210100    1200    3
311.1740172    -7.951053603    20210902    224100    1200    3
325.1893205    17.26109612    20210902    242100    1200    3
342.7892447    40.88378691    20210902    260100    1200    3
21.802326    19.35141626    20210902    274100    1200    3
262.1533536    46.23014474    20210903    192000    1200    3
289.7894754    -7.259515695    20210903    210000    1200    3
291.7374878    8.8744939    20210903    224000    1200    3
321.6215728    47.13800589    20210903    242000    1200    3
8.302441995    51.58265719    20210903    260000    1200    3
27.5377141    14.54643114    20210903    274000    1200    3
249.5176275    10.42534036    20210904    191900    1200    3
267.3863121    -5.989731535    20210904    205900    1200    3
300.0587558    58.86629537    20210904    223900    1200    3
327.3723668    35.00711162    20210904    241900    1200    3
349.1707687    -9.621772982    20210904    255900    1200    3
19.12731005    44.9749342    20210904    273900    1200    3
243.7336867    16.41057227    20210905    191800    1200    3
288.4213476    32.36694771    20210905    205800    1200    3
319.2731252    36.56514121    20210905    223800    1200    3
342.1148694    -6.001632053    20210905    241800    1200    3
0.5958760984    18.41155458    20210905    255800    1200    3
31.88819498    28.95726741    20210905    273800    1200    3
264.854553    15.70781995    20210906    191700    1200    3
282.7029732    37.10279022    20210906    205700    1200    3
307.2897435    1.760484085    20210906    223700    1200    3
340.4907705    32.42879716    20210906    241700    1200    3
